"alias";"railway";"express";"esr";"name"
"";"В-СИБ";"2054800";"922402";"ШЕРАГУЛЬ"
"";"В-СИБ";"2054799";"922506";"ТУЛЮШКА"
"";"В-СИБ";"2055801";"922604";"МИНГАТУЙ"
"";"В-СИБ";"2054325";"922703";"КУЙТУН"
"";"В-СИБ";"2054321";"922807";"ХАРИК"
"";"В-СИБ";"2055802";"922900";"КИМЕЛЬТЕЙ"
"";"В-СИБ";"2054803";"923000";"ПЕРЕВОЗ"
"";"В-СИБ";"2054280";"923104";"ЗИМА"
"";"В-СИБ";"2055863";"923119";"ОКА"
"";"В-СИБ";"2055864";"923123";"ГРЯЗНАЯ ПАДЬ"
"";"В-СИБ";"2054804";"923138";"ДЕЛЮР"
"";"В-СИБ";"2054032";"923142";"ЧИРКИНО"
"";"В-СИБ";"2054033";"923157";"ХАРАГУН"
"";"В-СИБ";"2054842";"923227";"КОСТОМАРОВО"
"";"В-СИБ";"2054093";"923246";"ОСТ.ПУНКТ 38 КМ"
"";"В-СИБ";"2054094";"923250";"ОСТ.ПУНКТ 45 КМ"
"";"В-СИБ";"2054754";"923301";"ТОПОРОК"
"";"В-СИБ";"2054756";"923477";"НЕВЕЛЬСКАЯ"
"";"В-СИБ";"2054801";"923509";"ПАРЧУМ"
"";"В-СИБ";"2054846";"923602";"РАЗ'ЕЗД N9"
"";"В-СИБ";"2054757";"923706";"НОВОЧУНКА"
"";"В-СИБ";"2054183";"923710";"ОСТ.ПУНКТ 123 КМ"
"";"В-СИБ";"2054758";"923800";"СОСНОВЫЕ РОДНИКИ"
"";"В-СИБ";"2054759";"923903";"ЧУНА"
"";"В-СИБ";"2054761";"924003";"ИЗЫКАН"
"";"В-СИБ";"2054847";"924107";"ТАРГИЗ"
"";"В-СИБ";"2054762";"924111";"ЧУКША"
"";"В-СИБ";"2054763";"924200";"КЕШЕВО"
"";"В-СИБ";"2054764";"924215";"ТОРЕЯ"
"";"В-СИБ";"2054848";"924224";"ОГНЕВКА"
"";"В-СИБ";"2054766";"924304";"ТУРМА"
"";"В-СИБ";"2054850";"924319";"БАЛАГА"
"";"В-СИБ";"2054295";"924408";"ВИХОРЕВКА"
"";"В-СИБ";"2054767";"924427";"МОРГУДОН"
"";"В-СИБ";"2054241";"924499";"БАГУЛЬНАЯ 2"
"";"В-СИБ";"2054350";"924501";"БАГУЛЬНАЯ"
"";"В-СИБ";"2054242";"924516";"БАГУЛЬНАЯ 3"
"";"В-СИБ";"2054717";"924610";"НОВОБРАТСК"
"";"В-СИБ";"2054243";"924624";"СТРОИТЕЛЬ"
"";"В-СИБ";"2054244";"924639";"ТЕПЛИЧНАЯ"
"";"В-СИБ";"2054245";"924643";"ТЕПЛОВАЯ"
"";"В-СИБ";"2054275";"924906";"АНЗЕБИ"
"";"В-СИБ";"2054851";"924910";"ГАЛАЧИНСКИЙ"
"";"В-СИБ";"2054852";"924925";"БРАТСКОЕ МОРЕ"
"";"В-СИБ";"2054164";"924944";"ЭНЕРГЕТИК"
"";"В-СИБ";"2054771";"925006";"ПАДУНСКИЕ ПОРОГИ"
"";"В-СИБ";"2054772";"925100";"ГИДРОСТРОИТЕЛЬ"
"";"В-СИБ";"2054184";"925114";"ПОДВЫЕЗДНЫЙ"
"";"В-СИБ";"2054773";"925129";"ЗЯБА"
"";"В-СИБ";"2054774";"925203";"ПАШЕННЫЙ"
"";"В-СИБ";"2054853";"925218";"ВЕСЕЛЫЙ БОР"
"";"В-СИБ";"2054776";"925307";"КЕЖЕМСКАЯ"
"";"В-СИБ";"2054777";"925311";"МАМЫРЬ"
"";"В-СИБ";"2054778";"925326";"ЯРСКАЯ"
"";"В-СИБ";"2054854";"925345";"ПРИЗЫВ"
"";"В-СИБ";"2054781";"925400";"ВИДИМ"
"";"В-СИБ";"2054855";"925504";"СОХАТЫЙ"
"";"В-СИБ";"2054782";"925523";"ЧЕРНАЯ"
"";"В-СИБ";"2054783";"925542";"СЕЛЕЗНЕВО"
"";"В-СИБ";"2054166";"925557";"ОСТ.ПУНКТ 489 КМ"
"";"В-СИБ";"2054784";"925608";"СРЕДНЕИЛИМСКАЯ"
"";"В-СИБ";"2054998";"925612";"ЖЕЛЕЗНЫЙ"
"";"В-СИБ";"2054786";"925701";"КОРШУНИХА-АНГАРСКАЯ"
"";"В-СИБ";"2054185";"925716";"СИБИРИШНАЯ"
"";"В-СИБ";"2054787";"925805";"ХРЕБТОВАЯ"
"";"В-СИБ";"2054875";"925815";"НАЧАЛЬНЫЙ"
"";"В-СИБ";"2054876";"925824";"БАЛАРИХТА"
"";"В-СИБ";"2054186";"925839";"КАРСТОВАЯ"
"";"В-СИБ";"2054779";"925909";"РЕЧУШКА"
"";"В-СИБ";"2054860";"926102";"ИГИРМА"
"";"В-СИБ";"2054794";"926206";"РУДНОГОРСК"
"";"В-СИБ";"2054650";"926210";"СОПКА"
"";"В-СИБ";"2054796";"926225";"ТУШАМА"
"";"В-СИБ";"2054797";"926306";"ТУБИНСКАЯ"
"";"В-СИБ";"2054877";"926314";"ДИАБАЗОВЫЙ"
"";"В-СИБ";"2054798";"926403";"УСТЬ-ИЛИМСК"
"";"В-СИБ";"2054793";"926704";"СЕМИГОРСК"
"";"В-СИБ";"2054379";"926808";"МЕРЗЛОТНАЯ"
"";"В-СИБ";"2054791";"926901";"РУЧЕЙ"
"";"В-СИБ";"2054857";"927001";"ЯНТАЛЬ"
"";"В-СИБ";"2054188";"927016";"КУТА"
"";"В-СИБ";"2054858";"927020";"БЕРМЯКИНО"
"";"В-СИБ";"2054189";"927035";"УСТЬ-КУТ"
"";"В-СИБ";"2054873";"927040";"ПАНИХА"
"";"В-СИБ";"2054290";"927105";"ЛЕНА"
"";"В-СИБ";"2054190";"927603";"ЯКУРИМ"
"";"В-СИБ";"2054874";"927618";"ПОРТОВАЯ"
"";"В-СИБ";"2054043";"927800";"ЛЕНА ВОСТОЧНАЯ"
"";"В-СИБ";"2054002";"930004";"ИРКУТСК-СОРТ"
"";"В-СИБ";"2054001";"930108";"ИРКУТСК ПАССАЖИРСКИЙ"
"";"В-СИБ";"2054892";"930112";"АКАДЕМИЧЕСКАЯ"
"";"В-СИБ";"2054322";"930305";"ТЫРЕТЬ"
"";"В-СИБ";"2054034";"930324";"ХАЛЯРТА"
"";"В-СИБ";"2054315";"930409";"ЗАЛАРИ"
"";"В-СИБ";"2054805";"930413";"ХОТХОР"
"";"В-СИБ";"2055866";"930517";"ХАРТОВСКАЯ"
"";"В-СИБ";"2054806";"930521";"ГОЛОВИНСКАЯ"
"";"В-СИБ";"2054323";"930606";"КУТУЛИК"
"";"В-СИБ";"2055867";"930610";"РАЙПОТРЕБСОЮЗ"
"";"В-СИБ";"2054324";"930625";"ЗАБИТУЙ"
"";"В-СИБ";"2055869";"930638";"НОТЫ"
"";"В-СИБ";"2055870";"930644";"ТРАКТОВЫЙ"
"";"В-СИБ";"2055871";"930659";"ОСИНЦЕВО"
"";"В-СИБ";"2054036";"930663";"ЗОЛОТУХИНО"
"";"В-СИБ";"2054807";"930818";"ЖАРГОН"
"";"В-СИБ";"2054305";"930907";"ЧЕРЕМХОВО"
"";"В-СИБ";"2054659";"930911";"ШАХТА ИМ.КИРОВА"
"";"В-СИБ";"2054660";"930926";"ЦЭС"
"";"В-СИБ";"2054661";"930930";"ХРАМЦОВКА"
"";"В-СИБ";"2054662";"930945";"КАМЕННЫЙ КАРЬЕР"
"";"В-СИБ";"2054663";"930957";"ЧЕМОДАРИХА"
"";"В-СИБ";"2054664";"930964";"ИЗВЕСТКОВЫЙ КАРЬЕР"
"";"В-СИБ";"2054665";"931007";"МАКАРЬЕВО"
"";"В-СИБ";"2054809";"931312";"ГРИШЕВО"
"";"В-СИБ";"2054810";"931401";"КАСЬЯНОВКА"
"";"В-СИБ";"2055874";"931420";"ВОСТОЧНАЯ"
"";"В-СИБ";"2055875";"931435";"ЧЕРЕПАНОВКА"
"";"В-СИБ";"2054037";"931448";"ВИТУХ"
"";"В-СИБ";"2054811";"931505";"ПОЛОВИНА"
"";"В-СИБ";"2055876";"931514";"ЗАИМКА"
"";"В-СИБ";"2054038";"931524";"ТКАЧЕНКО"
"";"В-СИБ";"2054326";"931609";"БЕЛАЯ"
"";"В-СИБ";"2054812";"931702";"МАЛЬТА"
"";"В-СИБ";"2055877";"931717";"МАЛЬТИНКА"
"";"В-СИБ";"2054878";"931721";"ЛУЖКИ"
"";"В-СИБ";"2054879";"931736";"ЗЕЛЕНЫЙ ГОРОДОК"
"";"В-СИБ";"2054795";"931806";"УСОЛЬЕ-СИБИРСКОЕ"
"";"В-СИБ";"2054880";"931810";"ТЕЛЬМИНКА"
"";"В-СИБ";"2054813";"931900";"ТЕЛЬМА"
"";"В-СИБ";"2054881";"931914";"БИЛИКТУЙ"
"";"В-СИБ";"2054814";"932005";"КИТОЙ"
"";"В-СИБ";"2054882";"932014";"МАЙСК"
"";"В-СИБ";"2054260";"932029";"АНГАРСК"
"";"В-СИБ";"2054883";"932033";"ЮЖНАЯ"
"";"В-СИБ";"2054815";"932207";"СУХОВСКАЯ"
"";"В-СИБ";"2054885";"932226";"КАРЬЕР"
"";"В-СИБ";"2054816";"932508";"МЕГЕТ"
"";"В-СИБ";"2054886";"932512";"ВЕРЕСОВКА"
"";"В-СИБ";"2054669";"932599";"ПМС-45"
"";"В-СИБ";"2054817";"932601";"БАТАРЕЙНАЯ"
"";"В-СИБ";"2054887";"932616";"ГОРКА"
"";"В-СИБ";"2054888";"932620";"КОМПРЕССОРНАЯ"
"";"В-СИБ";"2054890";"932635";"ЗАВОДСКАЯ"
"";"В-СИБ";"2054003";"932705";"ВОЕННЫЙ ГОРОДОК"
"";"В-СИБ";"2054891";"932710";"ИРКУТНЫЙ МОСТ"
"";"В-СИБ";"2054004";"932809";"КАЯ"
"";"В-СИБ";"2054894";"932813";"СМОЛЕНЩИНА"
"";"В-СИБ";"2054895";"932828";"ТУРБАЗА"
"";"В-СИБ";"2054896";"932832";"ШЕЛЕХОВ"
"";"В-СИБ";"2054042";"932847";"ЧЕРЕМУШКИ"
"";"В-СИБ";"2054328";"932902";"ГОНЧАРОВО"
"";"В-СИБ";"2054897";"932917";"ИЗВЕСТКОВАЯ"
"";"В-СИБ";"2054898";"932921";"ОЛХА"
"";"В-СИБ";"2054899";"932936";"ЛЕТНЯЯ"
"";"В-СИБ";"2054053";"932955";"ГОЛУБЫЕ ЕЛИ"
"";"";"2055005";"932974";"ОП 5234 КМ"
"";"В-СИБ";"2054820";"933002";"БОЛЬШОЙ ЛУГ"
"";"В-СИБ";"2054915";"933017";"ХАНЧИН"
"";"В-СИБ";"2054821";"933021";"РОССОХА"
"";"В-СИБ";"2054916";"933036";"ОРЛЕНОК"
"";"В-СИБ";"2054917";"933040";"ЯГОДНЫЙ"
"";"В-СИБ";"2054918";"933055";"ОГОНЬКИ"
"";"В-СИБ";"2054919";"933068";"ТАЕЖНОЕ"
"";"В-СИБ";"2054920";"933074";"ТРУДНЫЙ"
"";"В-СИБ";"2054921";"933089";"МЕДВЕЖИЙ"
"";"В-СИБ";"2054822";"933093";"ПОДКАМЕННАЯ"
"";"В-СИБ";"2054824";"933106";"СЛЮДЯНКА 2"
"";"В-СИБ";"2054923";"933110";"САНАТОРНЫЙ"
"";"В-СИБ";"2054861";"933125";"ГЛУБОКАЯ"
"";"В-СИБ";"2054924";"933134";"ПЕРЕЕЗД"
"";"В-СИБ";"2054862";"933144";"АНДРИАНОВСКАЯ"
"";"В-СИБ";"2054922";"933159";"СОСНОВЫЙ"
"";"В-СИБ";"2054056";"933163";"ИСТОЧНИК"
"";"В-СИБ";"2054057";"933178";"КЕДРАЧИ"
"";"В-СИБ";"2054055";"933197";"РОДНИКОВЫЙ"
"";"В-СИБ";"2054823";"933200";"АНГАСОЛКА"
"";"В-СИБ";"2054925";"933214";"МЕДЛЯНКА"
"";"В-СИБ";"2054353";"933229";"ЧЕРТОВА ГОРА"
"";"В-СИБ";"2054059";"933248";"ТЕМНАЯ ПАДЬ"
"";"В-СИБ";"2054060";"933252";"ЗЕМЛЯНИЧНЫЙ"
"";"В-СИБ";"2054061";"933267";"ПАРТИЗАНСКАЯ"
"";"В-СИБ";"2054062";"933271";"ВЕРБНЫЙ"
"";"В-СИБ";"2054320";"933303";"СЛЮДЯНКА 1"
"";"В-СИБ";"2054926";"933318";"РЫБЗАВОД"
"";"В-СИБ";"2054927";"933322";"БУРАВЩИНА"
"";"В-СИБ";"2054928";"933337";"МАНГУТАЙ"
"";"В-СИБ";"2054929";"933341";"ОРЕХОВАЯ ПАДЬ"
"";"В-СИБ";"2054064";"933360";"МУРАВЕЙ"
"";"В-СИБ";"2054652";"933407";"КУЛТУК"
"";"В-СИБ";"2054654";"933426";"ШАРЫЖАЛГАЙ"
"";"В-СИБ";"2054655";"933430";"МАРИТУЙ"
"";"В-СИБ";"2054656";"933445";"УЛАНОВО"
"";"В-СИБ";"2054658";"933604";"БАЙКАЛ"
"";"В-СИБ";"2054270";"933727";"БАЙКАЛЬСК ПАСС"
"";"В-СИБ";"2054932";"933746";"ПРОМПЛОЩАДКА"
"";"В-СИБ";"2054329";"933750";"УТУЛИК"
"";"В-СИБ";"2054546";"933801";"БАЙКАЛЬСК"
"";"В-СИБ";"2054830";"933820";"МУРИНО"
"";"В-СИБ";"2054935";"933924";"ПАНЬКОВКА 1"
"";"В-СИБ";"2054936";"933939";"ПАНЬКОВКА 2"
"";"В-СИБ";"2054285";"934005";"ВЫДРИНО"
"";"В-СИБ";"2054937";"934010";"РЕЧКА-ВЫДРИНО"
"";"В-СИБ";"2054066";"934024";"ТОЛБАЗИХА"
"";"В-СИБ";"2054067";"934039";"МАМАЙ"
"";"В-СИБ";"2054938";"934113";"ДУЛИХА"
"";"В-СИБ";"2054831";"934185";"КЕДРОВАЯ-СИБИРСКАЯ"
"";"В-СИБ";"2054547";"934221";"ТАНХОЙ"
"";"В-СИБ";"2054204";"934293";"ОСТ.ПУНКТ 110 КМ"
"";"В-СИБ";"2054833";"934325";"МИШИХА"
"";"В-СИБ";"2054832";"934330";"ПЕРЕЕМНАЯ"
"";"В-СИБ";"2054070";"934359";"ПРИБОЙ"
"";"В-СИБ";"2054069";"934382";"ОСИНОВКА"
"";"В-СИБ";"2054548";"934503";"КЛЮЕВКА"
"";"В-СИБ";"2054072";"934518";"КЛЮЕВКА"
"";"В-СИБ";"2054073";"934522";"ОСТ.ПУНКТ 5470 КМ"
"";"";"2055006";"934582";"АБРАМИХА"
"";"В-СИБ";"2054745";"934607";"МЫСОВАЯ"
"";"В-СИБ";"2054941";"934611";"ТЕЛЬНАЯ"
"";"В-СИБ";"2054942";"934626";"ГРЕМЯЧИЙ"
"";"В-СИБ";"2054943";"934630";"МАНТУРИХА"
"";"В-СИБ";"2054944";"934645";"СУХОЙ РУЧЕЙ"
"";"В-СИБ";"2054863";"934659";"БОЯРСКИЙ"
"";"В-СИБ";"2054946";"934679";"КУЛТУШНАЯ"
"";"В-СИБ";"2054947";"934683";"БАЙКАЛЬСКИЙ ПРИБОЙ"
"";"В-СИБ";"2054074";"934698";"ОСТ.ПУНКТ 5492 КМ"
"";"В-СИБ";"2054755";"934700";"ПОСОЛЬСКАЯ"
"";"В-СИБ";"2054948";"934715";"БОЛЬШАЯ РЕЧКА"
"";"В-СИБ";"2054949";"934734";"ПЕСЧАНЫЙ КАРЬЕР"
"";"В-СИБ";"2054075";"934768";"ЕЛОВКА"
"";"В-СИБ";"2054560";"934804";"ТИМЛЮЙ"
"";"В-СИБ";"2054960";"934819";"НЮКИ"
"";"В-СИБ";"2054964";"934823";"БЕРЕГОВОЙ"
"";"В-СИБ";"2054076";"934838";"МУРАШЕВКА"
"";"В-СИБ";"2054077";"934842";"ОСТ.ПУНКТ 5560 КМ"
"";"В-СИБ";"2054765";"934908";"СЕЛЕНГА"
"";"В-СИБ";"2054966";"934927";"ТАРАКАНОВКА"
"";"В-СИБ";"2054967";"934931";"МОСТОВКА"
"";"В-СИБ";"2054078";"934946";"ОСТ.ПУНКТ 5578 КМ"
"";"В-СИБ";"2054545";"935008";"ТАЛОВКА"
"";"В-СИБ";"2054968";"935012";"ТРОИЦКОЕ"
"";"В-СИБ";"2054549";"935101";"ЛЕСОВОЗНЫЙ"
"";"В-СИБ";"2054969";"935116";"ИЛЬИНКА"
"";"В-СИБ";"2054551";"935205";"ТАТАУРОВО"
"";"В-СИБ";"2054970";"935216";"МАНДРИК"
"";"В-СИБ";"2054971";"935224";"ОСТ.ПУНКТ 5613 КМ"
"";"В-СИБ";"2054079";"935239";"ОСТ.ПУНКТ 5607 КМ"
"";"В-СИБ";"2054080";"935243";"КОЛОС"
"";"В-СИБ";"2054081";"935258";"ПЕТУХОВКА"
"";"В-СИБ";"2054864";"935309";"МОСТОВОЙ"
"";"В-СИБ";"2054972";"935313";"СОТНИКОВО"
"";"В-СИБ";"2054082";"935328";"СОСНОВЫЙ БОР"
"";"В-СИБ";"2054083";"935332";"УЧИТЕЛЬ"
"";"В-СИБ";"2054672";"935347";"СОЛНЕЧНАЯ"
"";"В-СИБ";"2054084";"935351";"ЗЕНИТ"
"";"В-СИБ";"2054834";"935402";"ДИВИЗИОННАЯ"
"";"В-СИБ";"2054973";"935417";"СТЕКЛОЗАВОД"
"";"В-СИБ";"2054785";"935506";"УЛАН-УДЭ ПАСС"
"";"В-СИБ";"2054974";"935510";"ОСТ.ПУНКТ 5647 КМ"
"";"В-СИБ";"2054838";"935601";"ШАЛУТЫ"
"";"В-СИБ";"2054552";"935703";"ЗАУДИНСКИЙ"
"";"В-СИБ";"2054983";"935718";"ОСТ.ПУНКТ 5652 КМ"
"";"В-СИБ";"2054865";"935722";"КОМУШКА"
"";"В-СИБ";"2054975";"935737";"ЮЖЛАГ"
"";"В-СИБ";"2054085";"935741";"ГРУЗОВОЙ ДВОР"
"";"В-СИБ";"2054234";"935756";"ОСТ.ПУНКТ 5655 КМ"
"";"В-СИБ";"2054837";"935807";"МЕДВЕДЧИКОВО"
"";"В-СИБ";"2054825";"935811";"ОСТ.ПУНКТ 5671 КМ"
"";"В-СИБ";"2054828";"935826";"ОСТ.ПУНКТ 5674 КМ"
"";"В-СИБ";"2054561";"935900";"САЯНТУЙ"
"";"В-СИБ";"2054984";"935915";"ОСТ.ПУНКТ 5682 КМ"
"";"В-СИБ";"2054235";"935934";"ОСТ.ПУНКТ 5703 КМ"
"";"В-СИБ";"2054986";"935949";"ОСТ.ПУНКТ 5689 КМ"
"";"В-СИБ";"2054987";"935953";"ОСТ.ПУНКТ 5691 КМ"
"";"В-СИБ";"2054867";"935968";"ОМУЛЕВКА"
"";"В-СИБ";"2054988";"935972";"ОСТ.ПУНКТ 5702 КМ"
"";"В-СИБ";"2054562";"935987";"ГАНЗУРИНО"
"";"В-СИБ";"2054826";"936015";"ОСТ.ПУНКТ 5717 КМ"
"";"В-СИБ";"2054839";"936026";"ОРОНГОЙ"
"";"В-СИБ";"2054989";"936053";"ОСТ.ПУНКТ 5728 КМ"
"";"В-СИБ";"2054840";"936068";"УБУКУН"
"";"В-СИБ";"2054990";"936072";"ОСТ.ПУНКТ 5736 КМ"
"";"В-СИБ";"2054868";"936087";"ТЕЛЬМАН"
"";"В-СИБ";"2054237";"936091";"ОСТ.ПУНКТ 5751 КМ"
"";"В-СИБ";"2054563";"936104";"СУЛЬФАТ"
"";"В-СИБ";"2054991";"936119";"ОСТ.ПУНКТ 5755 КМ"
"";"В-СИБ";"2054869";"936123";"ОСТ.ПУНКТ 5752 КМ"
"";"В-СИБ";"2054564";"936208";"ЗАГУСТАЙ"
"";"В-СИБ";"2054992";"936212";"ОСТ.ПУНКТ 5772 КМ"
"";"В-СИБ";"2054993";"936227";"ОСТ.ПУНКТ 5777 КМ"
"";"В-СИБ";"2054746";"936301";"БАРАТЫ"
"";"В-СИБ";"2054870";"936316";"МУРТОЙ"
"";"В-СИБ";"2054994";"936320";"ОСТ.ПУНКТ 5796 КМ"
"";"В-СИБ";"2054747";"936405";"ГУСИНОЕ ОЗЕРО"
"";"В-СИБ";"2054871";"936411";"ТЕМНИК"
"";"В-СИБ";"2054827";"936439";"ОСТ.ПУНКТ 5824 КМ"
"";"В-СИБ";"2054238";"936443";"ОСТ.ПУНКТ 5822 КМ"
"";"В-СИБ";"2054748";"936509";"СЕЛЕНДУМА"
"";"В-СИБ";"2054239";"936513";"БУТИХА"
"";"В-СИБ";"2054749";"936602";"ДЖИДА"
"";"В-СИБ";"2054240";"936710";"ОСТ.ПУНКТ 5872 КМ"
"";"В-СИБ";"2054751";"936725";"ХУЖИР"
"";"В-СИБ";"2054752";"936807";"ХАРАНХОЙ"
"";"В-СИБ";"2054165";"936903";"НАУШКИ"
"";"В-СИБ";"2054836";"937605";"ТАЛЬЦЫ"
"";"В-СИБ";"2054976";"937617";"КОЛХОЗНЫЙ"
"";"В-СИБ";"2054977";"937624";"ОСТ.ПУНКТ 5672 КМ"
"";"В-СИБ";"2054978";"937639";"БАЗА ПМС"
"";"В-СИБ";"2054087";"937658";"ОСТ.ПУНКТ 5664 КМ"
"";"В-СИБ";"2054553";"937709";"ОНОХОЙ"
"";"В-СИБ";"2054554";"937802";"ЗАИГРАЕВО"
"";"В-СИБ";"2054980";"937821";"СЕРОВ"
"";"В-СИБ";"2054982";"937840";"ОСТ.ПУНКТ 5690 КМ"
"";"В-СИБ";"2054673";"937855";"БРОЙЛЕРНАЯ"
"";"В-СИБ";"2054089";"937874";"ОСТ.ПУНКТ 5710 КМ"
"";"В-СИБ";"2054670";"937893";"ПИОНЕРСКАЯ"
"";"В-СИБ";"2054556";"937906";"ЧЕЛУТАЙ"
"";"В-СИБ";"2054557";"938006";"ИЛЬКА"
"";"В-СИБ";"2054090";"938010";"ОСТ.ПУНКТ 5724 КМ"
"";"В-СИБ";"2054835";"938108";"НОВОИЛЬИНСКИЙ"
"";"В-СИБ";"2054671";"938186";"ЗАТЯЖНОЙ"
"";"В-СИБ";"2054558";"938203";"ГОРХОН"
"";"В-СИБ";"2054559";"938311";"КИЖА"
"";"В-СИБ";"2054092";"938326";"ОСТ.ПУНКТ 5779 КМ"
"";"В-СИБ";"2054091";"938330";"ТЯШИНСКИЙ"
"";"ЗБК";"2050002";"940006";"ЧИТА 1"
"";"ЗБК";"2050001";"940010";"ЧИТА 2"
"";"ЗБК";"2050410";"940105";"ПЕТРОВСКИЙ ЗАВОД"
"";"ЗБК";"2050621";"940218";"ОСТ.ПУНКТ 5793 КМ"
"";"ЗБК";"2050622";"940222";"ОСТ.ПУНКТ 5796 КМ"
"";"ЗБК";"2050623";"940237";"ОСТ.ПУНКТ 5800 КМ"
"";"ЗБК";"2050348";"940307";"БАЛЯГА"
"";"ЗБК";"2050624";"940311";"КУЛИ"
"";"ЗБК";"2050349";"940400";"ТАРБАГАТАЙ"
"";"ЗБК";"2050625";"940415";"ОСТ.ПУНКТ 5825 КМ"
"";"ЗБК";"2050351";"940504";"НОВОПАВЛОВКА"
"";"ЗБК";"2050626";"940519";"ОСТ.ПУНКТ 5833 КМ"
"";"ЗБК";"2050352";"940523";"ТОЛБАГА"
"";"ЗБК";"2050627";"940538";"ОСТ.ПУНКТ 5841 КМ"
"";"ЗБК";"2050628";"940542";"ОСТ.ПУНКТ 5845 КМ"
"";"ЗБК";"2050629";"940557";"ОСТ.ПУНКТ 5849 КМ"
"";"ЗБК";"2050630";"940561";"ОСТ.ПУНКТ 5852 КМ"
"";"ЗБК";"2050353";"940608";"ХОХОТУЙ"
"";"ЗБК";"2050631";"940612";"ОСТ.ПУНКТ 5866 КМ"
"";"ЗБК";"2050632";"940627";"ОСТ.ПУНКТ 5871 КМ"
"";"ЗБК";"2050633";"940631";"ОСТ.ПУНКТ 5874 КМ"
"";"ЗБК";"2050634";"940646";"ОСТ.ПУНКТ 5878 КМ"
"";"ЗБК";"2050498";"940701";"БАДА"
"";"ЗБК";"2050635";"940716";"ОСТ.ПУНКТ 5891 КМ"
"";"ЗБК";"2050636";"940720";"ХАРЧЕТОЙ"
"";"ЗБК";"2050354";"940805";"ЖИПХЕГЕН"
"";"ЗБК";"2050637";"940810";"ОСТ.ПУНКТ 5916 КМ"
"";"ЗБК";"2050638";"940824";"ОСТ.ПУНКТ 5919 КМ"
"";"ЗБК";"2050639";"940839";"ОСТ.ПУНКТ 5924 КМ"
"";"ЗБК";"2050640";"940843";"ОСТ.ПУНКТ 5927 КМ"
"";"ЗБК";"2050490";"940909";"ХИЛОК"
"";"ЗБК";"2050641";"940913";"ОСТ.ПУНКТ 5941 КМ"
"";"ЗБК";"2050642";"940928";"ОСТ.ПУНКТ 5946 КМ"
"";"ЗБК";"2050355";"941009";"ГЫРШЕЛУН"
"";"ЗБК";"2050643";"941013";"ОСТ.ПУНКТ 5961 КМ"
"";"ЗБК";"2050356";"941102";"ХУШЕНГА"
"";"ЗБК";"2050644";"941117";"ОСТ.ПУНКТ 5982 КМ"
"";"ЗБК";"2050357";"941206";"ХАРАГУН"
"";"ЗБК";"2050645";"941210";"ОСТ.ПУНКТ 6003 КМ"
"";"ЗБК";"2050130";"941225";"ТАЙДУТ"
"";"ЗБК";"2050646";"941234";"ОСТ.ПУНКТ 6020 КМ"
"";"ЗБК";"2050003";"941244";"ОСТ.ПУНКТ 6024 КМ"
"";"ЗБК";"2050358";"941259";"ЗАГАРИНО"
"";"ЗБК";"2050647";"941263";"УЛЕТКА"
"";"ЗБК";"2050341";"941300";"МОГЗОН"
"";"ЗБК";"2050004";"941314";"ОСТ.ПУНКТ 6059 КМ"
"";"ЗБК";"2050648";"941329";"ОСТ.ПУНКТ 6069 КМ"
"";"ЗБК";"2050649";"941348";"ОСТ.ПУНКТ 6086 КМ"
"";"ЗБК";"2050362";"941403";"СОХОНДО"
"";"ЗБК";"2050363";"941418";"ТУРГУТУЙ"
"";"ЗБК";"2050005";"941422";"ОСТ.ПУНКТ 6111 КМ"
"";"ЗБК";"2050364";"941437";"ЯБЛОНОВАЯ"
"";"";"2050101";"941456";"ОП 6131 КМ"
"";"ЗБК";"2050361";"941507";"ГОНГОТА"
"";"ЗБК";"2050006";"941511";"ОСТ.ПУНКТ 6127 КМ"
"";"ЗБК";"2050514";"941526";"КУКА"
"";"ЗБК";"2051400";"941615";"ЖИПКОВЩИНА"
"";"ЗБК";"2051477";"941704";"ГОЛУБИЧНАЯ"
"";"ЗБК";"2050343";"941808";"ИНГОДА"
"";"ЗБК";"2050507";"941901";"ДОМНА"
"";"ЗБК";"2050366";"942001";"ЧЕРНОВСКАЯ"
"";"ЗБК";"2051401";"942016";"ОСТ.ПУНКТ 6176 КМ"
"";"ЗБК";"2051402";"942020";"ЖЕЛЕЗОБЕТОННЫЙ"
"";"ЗБК";"2050513";"942105";"КАДАЛА"
"";"ЗБК";"2051403";"942110";"ОСТ.ПУНКТ 6191 КМ"
"";"ЗБК";"2050497";"942302";"АНТИПИХА"
"";"ЗБК";"2051404";"942317";"ОСТ.ПУНКТ 6205 КМ"
"";"ЗБК";"2050517";"942425";"ПЕСЧАНКА"
"";"ЗБК";"2050367";"942506";"АТАМАНОВКА"
"";"ЗБК";"2051406";"942514";"ДАЧНЫЙ"
"";"ЗБК";"2051407";"942529";"ЗАСОПОЧНАЯ"
"";"ЗБК";"2051408";"942533";"КАМЕННЫЙ КАРЬЕР"
"";"ЗБК";"2051409";"942548";"ГЛУБОКАЯ ПАДЬ"
"";"ЗБК";"2051411";"942552";"ЗЕМЛЯНИЧНАЯ"
"";"ЗБК";"2050618";"942567";"ОСТ.ПУНКТ 6224 КМ"
"";"ЗБК";"2050368";"942603";"КРУЧИНА"
"";"ЗБК";"2050369";"942707";"НОВАЯ"
"";"ЗБК";"2051414";"942711";"ОРЛЕНОК"
